user_id,status,city,job_title,organization_id,contracts,description,skills
41,published,IRWINDALE,Concrete Finisher,24,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'reporting': 3, 'mobile': 2, 'communication': 9, 'collaboration': 3, 'documentation': 3, 'project manager': 1, 'e-commerce': 3, 'design': 1, 'innovation': 1, 'ensemble': 3}}"
52,published,FRESNO,Patio Room Installer,155,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'collaboration': 2}}"
26,published,PITTSBURGH,Provisioning Agents,116,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'hardware': 1, 'reporting': 2, 'ensemble': 2}}"
17,published,YAUCO,Passenger Service Agent,177,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'reporting': 2, 'ai': 5, 'communication': 4, 'documentation': 1, 'coaching': 1, 'ensemble': 1}}"
81,published,ADAMSVILLE,International Education Coordinator,18,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'training': 1, 'control systems': 1, 'technical': 8, 'word': 2, 'mobile': 2, 'communication': 3, 'documentation': 3, 'internet': 1, 'time management': 1, 'hardware': 1, 'telecom': 3, 'engineering': 3, 'leadership': 1, 'design': 3, 'troubleshooting': 4, 'problem solving': 1, 'customer service': 2, 'multitasking': 1, 'mentoring': 1, 'networks': 5, 'project management': 1}}"
92,published,MATTAPAN,Pipefitter,19,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'training': 1, 'http': 1, 'implementation': 17, 'communication': 4, 'cloud computing': 2, 'documentation': 1, 'technical': 4, 'leadership': 6, 'design': 9, 'presentation': 3, 'project management': 1}}"
22,published,AUGUSTA,Laboratory Sales Consultant,20,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'hardware': 3, 'mobile': 1, 'coaching': 1, 'reporting': 1, 'design': 1}}"
12,published,RICHMOND,Territory Service Representative,122,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'training': 1, 'network security': 1, 'implementation': 2, 'documentation': 1, 'hardware': 14, 'mobile': 7, 'engineering': 1, 'design': 3, 'databases': 3, 'technical': 1, 'operating system': 1, 'networks': 2}}"
200,published,CENTERVILLE,Process Control Engineer,22,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'collaboration': 3}}"
26,published,PARRISH,Laboratory Assistant,98,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'ai': 1, 'http': 1}}"
4,published,BOSTON,Component Engineer,45,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'communication': 1, 'ensemble': 1}}"
5,published,SHREWSBURY,Vice Principal,32,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'communication': 11, 'collaboration': 1}}"
34,published,CLARK,Producer Travel Channel,26,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'ai': 5, 'communication': 1, 'e-commerce': 3, 'design': 1, 'mobile': 2, 'assembleur': 1, 'ensemble': 2}}"
20,published,CLINTON,Attorney,27,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'reporting': 3, 'mobile': 2, 'communication': 9, 'collaboration': 3, 'documentation': 3, 'project manager': 1, 'e-commerce': 3, 'design': 1, 'innovation': 1, 'ensemble': 3}}"
8,published,HOBOKEN,Quality Associate/Validation,28,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'ai': 2, 'scrum': 1, 'innovation': 1}}"
29,published,TINTON FALLS,Executive Conference Manager,29,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'http': 1}}"
